full_name,workflow_identifier,workflow_id,workflow_path,run_id,run_number,run_attempt,created_at,run_started_at,run_updated_at,status,run_conclusion,event,head_branch,head_sha,html_url,target_style,styles_in_run_all,multi_style_run_flag,layer1_run_started_at_effective,layer1_run_ended_at_effective,layer1_run_duration_seconds_effective,layer1_run_timing_source,style_instru_job_count,style_instru_job_names,style_first_instru_job_name,style_first_instru_job_started_at,style_first_instru_job_source,style_last_instru_job_name,style_last_instru_job_completed_at,style_last_instru_job_source,style_distinct_job_count,style_distinct_job_base_name_count,style_matrix_like_job_count,style_matrix_expanded_flag,style_parallel_same_style_flag,style_max_parallel_jobs,style_repeated_same_style_flag,style_invocation_candidate_step_count_proxy,style_distinct_invocation_step_name_count_proxy,style_invocation_candidate_step_names_proxy,style_same_style_complexity_class,style_time_to_instrumentation_envelope_seconds,style_instrumentation_job_envelope_seconds,style_post_instrumentation_tail_seconds,style_layer1_model,style_anchor_job_name,style_anchor_job_started_at,style_anchor_job_completed_at,style_anchor_job_source,style_pre_invocation_seconds_proxy,style_invocation_execution_window_seconds_proxy,style_post_invocation_seconds_proxy,style_time_to_invocation_seconds_proxy,style_invocation_tail_seconds_proxy,style_time_to_instru_job_start_seconds,style_instru_job_envelope_seconds,style_post_instru_job_tail_seconds,style_job_detection_methods,style_job_segmentation_confidence,style_overlap_with_other_styles_flag,ambiguous_instru_job_names_in_run,all_instru_job_names_in_run,extracted_at_utc
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,20046483639,2051,1,2025-12-08T23:36:15Z,2025-12-08T23:36:15Z,2025-12-08T23:55:53Z,completed,success,push,main,681e314a9e4d6e329001fd02478819698d1e5228,https://github.com/connectbot/connectbot/actions/runs/20046483639,Community,Community,false,2025-12-08T23:36:15Z,2025-12-08T23:55:53Z,1178,run_api,1,Build and test,Build and test,2025-12-08T23:36:18Z,step_name_anchor,Build and test,2025-12-08T23:55:22Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1144,31,instrumentation_job_envelope,Build and test,2025-12-08T23:36:18Z,2025-12-08T23:55:22Z,step_name_anchor,3,1144,31,3,31,3,1144,31,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:13.484777+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,20039877985,2047,1,2025-12-08T19:15:31Z,2025-12-08T19:15:31Z,2025-12-08T19:34:57Z,completed,success,push,main,0583cd38a0029bb8d07458924b1c128a2a8f78c8,https://github.com/connectbot/connectbot/actions/runs/20039877985,Community,Community,false,2025-12-08T19:15:31Z,2025-12-08T19:34:57Z,1166,run_api,1,Build and test,Build and test,2025-12-08T19:15:33Z,step_name_anchor,Build and test,2025-12-08T19:34:29Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1136,28,instrumentation_job_envelope,Build and test,2025-12-08T19:15:33Z,2025-12-08T19:34:29Z,step_name_anchor,2,1136,28,2,28,2,1136,28,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:13.834176+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,20035376311,2045,1,2025-12-08T16:34:11Z,2025-12-08T16:34:11Z,2025-12-08T16:52:29Z,completed,success,push,main,f0268e4fd3c59f73eb9a1b5cc81653929149556b,https://github.com/connectbot/connectbot/actions/runs/20035376311,Community,Community,false,2025-12-08T16:34:11Z,2025-12-08T16:52:29Z,1098,run_api,1,Build and test,Build and test,2025-12-08T16:34:13Z,step_name_anchor,Build and test,2025-12-08T16:51:44Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1051,45,instrumentation_job_envelope,Build and test,2025-12-08T16:34:13Z,2025-12-08T16:51:44Z,step_name_anchor,2,1051,45,2,45,2,1051,45,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:14.141614+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,20031000115,2036,1,2025-12-08T14:11:11Z,2025-12-08T14:11:11Z,2025-12-08T14:34:08Z,completed,success,push,main,325bf731f064d29130aa12eefb72ad894a797c9b,https://github.com/connectbot/connectbot/actions/runs/20031000115,Community,Community,false,2025-12-08T14:11:11Z,2025-12-08T14:34:08Z,1377,run_api,1,Build and test,Build and test,2025-12-08T14:11:13Z,step_name_anchor,Build and test,2025-12-08T14:33:22Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1329,46,instrumentation_job_envelope,Build and test,2025-12-08T14:11:13Z,2025-12-08T14:33:22Z,step_name_anchor,2,1329,46,2,46,2,1329,46,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:14.514244+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,20030940272,2035,1,2025-12-08T14:09:17Z,2025-12-08T14:09:17Z,2025-12-08T14:27:09Z,completed,success,push,main,c0dc1d5cdc2516617d9f35b59adca9c16e4d9f58,https://github.com/connectbot/connectbot/actions/runs/20030940272,Community,Community,false,2025-12-08T14:09:17Z,2025-12-08T14:27:09Z,1072,run_api,1,Build and test,Build and test,2025-12-08T14:09:20Z,step_name_anchor,Build and test,2025-12-08T14:26:36Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1036,33,instrumentation_job_envelope,Build and test,2025-12-08T14:09:20Z,2025-12-08T14:26:36Z,step_name_anchor,3,1036,33,3,33,3,1036,33,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:14.883990+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,20030794010,2033,1,2025-12-08T14:04:38Z,2025-12-08T14:04:38Z,2025-12-08T14:23:21Z,completed,success,push,main,d7f550186462704f3ef8661a764ddcae637dc864,https://github.com/connectbot/connectbot/actions/runs/20030794010,Community,Community,false,2025-12-08T14:04:38Z,2025-12-08T14:23:21Z,1123,run_api,1,Build and test,Build and test,2025-12-08T14:04:47Z,step_name_anchor,Build and test,2025-12-08T14:22:53Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,9,1086,28,instrumentation_job_envelope,Build and test,2025-12-08T14:04:47Z,2025-12-08T14:22:53Z,step_name_anchor,9,1086,28,9,28,9,1086,28,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:15.167914+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,20029685769,2028,1,2025-12-08T13:25:41Z,2025-12-08T13:25:41Z,2025-12-08T13:43:49Z,completed,success,push,main,ae21da0c51ce8ffd6f8847ee890aa446f1749223,https://github.com/connectbot/connectbot/actions/runs/20029685769,Community,Community,false,2025-12-08T13:25:41Z,2025-12-08T13:43:49Z,1088,run_api,1,Build and test,Build and test,2025-12-08T13:25:43Z,step_name_anchor,Build and test,2025-12-08T13:43:19Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1056,30,instrumentation_job_envelope,Build and test,2025-12-08T13:25:43Z,2025-12-08T13:43:19Z,step_name_anchor,2,1056,30,2,30,2,1056,30,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:15.502421+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,20014689225,2026,1,2025-12-08T02:25:05Z,2025-12-08T02:25:05Z,2025-12-08T02:44:20Z,completed,success,push,main,83e82140fb21b1eed7c188a085a17cf1ddb5b040,https://github.com/connectbot/connectbot/actions/runs/20014689225,Community,Community,false,2025-12-08T02:25:05Z,2025-12-08T02:44:20Z,1155,run_api,1,Build and test,Build and test,2025-12-08T02:25:07Z,step_name_anchor,Build and test,2025-12-08T02:43:42Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1115,38,instrumentation_job_envelope,Build and test,2025-12-08T02:25:07Z,2025-12-08T02:43:42Z,step_name_anchor,2,1115,38,2,38,2,1115,38,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:15.873579+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,20012035684,2023,1,2025-12-07T23:28:43Z,2025-12-07T23:28:43Z,2025-12-07T23:47:18Z,completed,success,push,main,ef7fe7957dde4d4751756155c396909253ed1dc8,https://github.com/connectbot/connectbot/actions/runs/20012035684,Community,Community,false,2025-12-07T23:28:43Z,2025-12-07T23:47:18Z,1115,run_api,1,Build and test,Build and test,2025-12-07T23:28:47Z,step_name_anchor,Build and test,2025-12-07T23:46:47Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,4,1080,31,instrumentation_job_envelope,Build and test,2025-12-07T23:28:47Z,2025-12-07T23:46:47Z,step_name_anchor,4,1080,31,4,31,4,1080,31,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:16.264377+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,20000638396,2019,1,2025-12-07T07:05:51Z,2025-12-07T07:05:51Z,2025-12-07T07:13:48Z,completed,success,schedule,main,19d4798e715475ba8e8df254060f2aa52107841e,https://github.com/connectbot/connectbot/actions/runs/20000638396,Community,Community,false,2025-12-07T07:05:51Z,2025-12-07T07:13:48Z,477,run_api,1,Build and test,Build and test,2025-12-07T07:05:54Z,step_name_anchor,Build and test,2025-12-07T07:13:47Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,473,1,instrumentation_job_envelope,Build and test,2025-12-07T07:05:54Z,2025-12-07T07:13:47Z,step_name_anchor,3,473,1,3,1,3,473,1,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:16.533053+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,19993627578,2018,2,2025-12-06T20:07:57Z,2025-12-06T20:29:41Z,2025-12-06T20:29:57Z,completed,success,push,main,19d4798e715475ba8e8df254060f2aa52107841e,https://github.com/connectbot/connectbot/actions/runs/19993627578,Community,Community,false,2025-12-06T20:29:41Z,2025-12-06T20:29:57Z,16,run_api,0,,,,missing,,,missing,0,0,0,false,false,0,false,0,0,,single_path,,,,instrumentation_job_envelope,,,,missing,,,,,,,,,,missing,false,,,2026-03-27T05:21:16.910311+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,19969643643,2012,1,2025-12-05T16:43:51Z,2025-12-05T16:43:51Z,2025-12-05T17:02:50Z,completed,success,push,main,a5aeba9ab5ff3076b7d37cfe179741183edad907,https://github.com/connectbot/connectbot/actions/runs/19969643643,Community,Community,false,2025-12-05T16:43:51Z,2025-12-05T17:02:50Z,1139,run_api,1,Build and test,Build and test,2025-12-05T16:43:54Z,step_name_anchor,Build and test,2025-12-05T17:02:19Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1105,31,instrumentation_job_envelope,Build and test,2025-12-05T16:43:54Z,2025-12-05T17:02:19Z,step_name_anchor,3,1105,31,3,31,3,1105,31,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:17.383989+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,19956569427,2010,1,2025-12-05T08:00:26Z,2025-12-05T08:00:26Z,2025-12-05T08:20:08Z,completed,success,push,main,fdcc7e9183adf8c3acf8aa72b0da84640170c06f,https://github.com/connectbot/connectbot/actions/runs/19956569427,Community,Community,false,2025-12-05T08:00:26Z,2025-12-05T08:20:08Z,1182,run_api,1,Build and test,Build and test,2025-12-05T08:00:28Z,step_name_anchor,Build and test,2025-12-05T08:19:42Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1154,26,instrumentation_job_envelope,Build and test,2025-12-05T08:00:28Z,2025-12-05T08:19:42Z,step_name_anchor,2,1154,26,2,26,2,1154,26,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:17.691194+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,19956555278,2009,1,2025-12-05T07:59:45Z,2025-12-05T07:59:45Z,2025-12-05T08:21:50Z,completed,success,push,main,ac5ff550de2a902c3d9069c3add3bada530615b6,https://github.com/connectbot/connectbot/actions/runs/19956555278,Community,Community,false,2025-12-05T07:59:45Z,2025-12-05T08:21:50Z,1325,run_api,1,Build and test,Build and test,2025-12-05T07:59:47Z,step_name_anchor,Build and test,2025-12-05T08:21:22Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1295,28,instrumentation_job_envelope,Build and test,2025-12-05T07:59:47Z,2025-12-05T08:21:22Z,step_name_anchor,2,1295,28,2,28,2,1295,28,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:18.045352+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,19956553353,2008,1,2025-12-05T07:59:38Z,2025-12-05T07:59:38Z,2025-12-05T08:21:12Z,completed,success,push,main,2152ee023fa9a166e90242dfa86c8198e24bf65e,https://github.com/connectbot/connectbot/actions/runs/19956553353,Community,Community,false,2025-12-05T07:59:38Z,2025-12-05T08:21:12Z,1294,run_api,1,Build and test,Build and test,2025-12-05T07:59:40Z,step_name_anchor,Build and test,2025-12-05T08:20:48Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1268,24,instrumentation_job_envelope,Build and test,2025-12-05T07:59:40Z,2025-12-05T08:20:48Z,step_name_anchor,2,1268,24,2,24,2,1268,24,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:18.321171+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,19956550691,2007,1,2025-12-05T07:59:30Z,2025-12-05T07:59:30Z,2025-12-05T08:20:55Z,completed,success,push,main,62c3a341fc9956879334d600f3441726c3989d46,https://github.com/connectbot/connectbot/actions/runs/19956550691,Community,Community,false,2025-12-05T07:59:30Z,2025-12-05T08:20:55Z,1285,run_api,1,Build and test,Build and test,2025-12-05T07:59:33Z,step_name_anchor,Build and test,2025-12-05T08:20:24Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1251,31,instrumentation_job_envelope,Build and test,2025-12-05T07:59:33Z,2025-12-05T08:20:24Z,step_name_anchor,3,1251,31,3,31,3,1251,31,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:18.612406+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,19956549454,2006,1,2025-12-05T07:59:26Z,2025-12-05T07:59:26Z,2025-12-05T08:21:58Z,completed,success,push,main,dc06cb18bb75500aeb669f2e07bf68b6c4cd4cb3,https://github.com/connectbot/connectbot/actions/runs/19956549454,Community,Community,false,2025-12-05T07:59:26Z,2025-12-05T08:21:58Z,1352,run_api,1,Build and test,Build and test,2025-12-05T07:59:28Z,step_name_anchor,Build and test,2025-12-05T08:21:26Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,2,1318,32,instrumentation_job_envelope,Build and test,2025-12-05T07:59:28Z,2025-12-05T08:21:26Z,step_name_anchor,2,1318,32,2,32,2,1318,32,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:18.914280+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,19956539670,2005,1,2025-12-05T07:58:55Z,2025-12-05T07:58:55Z,2025-12-05T08:19:32Z,completed,success,push,main,0e62a871f53bc805f4a9699cd93fd28e038e8d1d,https://github.com/connectbot/connectbot/actions/runs/19956539670,Community,Community,false,2025-12-05T07:58:55Z,2025-12-05T08:19:32Z,1237,run_api,1,Build and test,Build and test,2025-12-05T07:59:00Z,step_name_anchor,Build and test,2025-12-05T08:19:03Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,5,1203,29,instrumentation_job_envelope,Build and test,2025-12-05T07:59:00Z,2025-12-05T08:19:03Z,step_name_anchor,5,1203,29,5,29,5,1203,29,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:19.183412+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,19956536909,2004,1,2025-12-05T07:58:46Z,2025-12-05T07:58:46Z,2025-12-05T08:17:19Z,completed,success,push,main,e41c87d88a5b7afbe3a867b17fc5a8864d3cebf1,https://github.com/connectbot/connectbot/actions/runs/19956536909,Community,Community,false,2025-12-05T07:58:46Z,2025-12-05T08:17:19Z,1113,run_api,1,Build and test,Build and test,2025-12-05T07:58:49Z,step_name_anchor,Build and test,2025-12-05T08:16:39Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1070,40,instrumentation_job_envelope,Build and test,2025-12-05T07:58:49Z,2025-12-05T08:16:39Z,step_name_anchor,3,1070,40,3,40,3,1070,40,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:19.614601+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,19956532069,2003,1,2025-12-05T07:58:29Z,2025-12-05T07:58:29Z,2025-12-05T08:16:50Z,completed,success,push,main,b92cb93a83e369f84f0d1eac28fdf00b939bfa52,https://github.com/connectbot/connectbot/actions/runs/19956532069,Community,Community,false,2025-12-05T07:58:29Z,2025-12-05T08:16:50Z,1101,run_api,1,Build and test,Build and test,2025-12-05T07:58:33Z,step_name_anchor,Build and test,2025-12-05T08:16:20Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,4,1067,30,instrumentation_job_envelope,Build and test,2025-12-05T07:58:33Z,2025-12-05T08:16:20Z,step_name_anchor,4,1067,30,4,30,4,1067,30,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:19.939015+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,19942956531,2001,1,2025-12-04T20:29:24Z,2025-12-04T20:29:24Z,2025-12-04T20:48:43Z,completed,success,push,main,6ee3d69c4e36f4ed4609759a04b4147de6359083,https://github.com/connectbot/connectbot/actions/runs/19942956531,Community,Community,false,2025-12-04T20:29:24Z,2025-12-04T20:48:43Z,1159,run_api,1,Build and test,Build and test,2025-12-04T20:29:27Z,step_name_anchor,Build and test,2025-12-04T20:48:08Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1121,35,instrumentation_job_envelope,Build and test,2025-12-04T20:29:27Z,2025-12-04T20:48:08Z,step_name_anchor,3,1121,35,3,35,3,1121,35,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:20.311572+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,19937544897,1993,1,2025-12-04T17:13:47Z,2025-12-04T17:13:47Z,2025-12-04T17:31:52Z,completed,success,push,main,a3ec3fbe25f27b67d546b388b16ebbfbc4ec9abb,https://github.com/connectbot/connectbot/actions/runs/19937544897,Community,Community,false,2025-12-04T17:13:47Z,2025-12-04T17:31:52Z,1085,run_api,1,Build and test,Build and test,2025-12-04T17:13:50Z,step_name_anchor,Build and test,2025-12-04T17:31:30Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1060,22,instrumentation_job_envelope,Build and test,2025-12-04T17:13:50Z,2025-12-04T17:31:30Z,step_name_anchor,3,1060,22,3,22,3,1060,22,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:20.588855+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,19920985600,1991,1,2025-12-04T07:22:08Z,2025-12-04T07:22:08Z,2025-12-04T07:44:38Z,completed,success,push,main,c36bb9af4b375484760b0f7f05bed8fb772e3f1c,https://github.com/connectbot/connectbot/actions/runs/19920985600,Community,Community,false,2025-12-04T07:22:08Z,2025-12-04T07:44:38Z,1350,run_api,1,Build and test,Build and test,2025-12-04T07:22:11Z,step_name_anchor,Build and test,2025-12-04T07:44:11Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,3,1320,27,instrumentation_job_envelope,Build and test,2025-12-04T07:22:11Z,2025-12-04T07:44:11Z,step_name_anchor,3,1320,27,3,27,3,1320,27,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:20.890958+00:00
connectbot/connectbot,Continuous Integration,6226310,.github/workflows/ci.yml,19920925655,1990,1,2025-12-04T07:19:27Z,2025-12-04T07:19:27Z,2025-12-04T07:41:57Z,completed,success,push,main,f68b8af70497486d2ad0469be994d7c3853aaa22,https://github.com/connectbot/connectbot/actions/runs/19920925655,Community,Community,false,2025-12-04T07:19:27Z,2025-12-04T07:41:57Z,1350,run_api,1,Build and test,Build and test,2025-12-04T07:19:31Z,step_name_anchor,Build and test,2025-12-04T07:41:27Z,step_name_anchor,1,1,0,false,false,1,true,2,2,"Enable KVM for emulator and clear up space,Run instrument tests",serial_or_multi_candidate_repeated,4,1316,30,instrumentation_job_envelope,Build and test,2025-12-04T07:19:31Z,2025-12-04T07:41:27Z,step_name_anchor,4,1316,30,4,30,4,1316,30,step_name_anchor,high,false,,Build and test,2026-03-27T05:21:21.243246+00:00
