full_name,workflow_id,run_id,run_attempt,declared_styles,job_name,step_number,step_name,status,conclusion,step_started_at,step_completed_at,seconds_from_run_start,global_step_index,anchor_match,explicit_instru,buildish,real_deviceish,thirdparty_marker,gmd_marker,androidish,custom_followed_file_support,called_origin_match
connectbot/connectbot,6226310,23358537727,1,Community,Build and test,4,Set up JDK,completed,success,2026-03-20T19:09:01+00:00,2026-03-20T19:09:06+00:00,12,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Build and test,5,Setup Gradle,completed,success,2026-03-20T19:09:06+00:00,2026-03-20T19:09:22+00:00,17,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2026-03-20T19:09:22+00:00,2026-03-20T19:09:22+00:00,33,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Build and test,7,Setup Android SDK,completed,success,2026-03-20T19:09:22+00:00,2026-03-20T19:09:44+00:00,33,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Build and test,8,Build ConnectBot,completed,success,2026-03-20T19:09:44+00:00,2026-03-20T19:24:18+00:00,55,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2026-03-20T19:24:18+00:00,2026-03-20T19:24:42+00:00,929,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Build and test,10,Run instrument tests,completed,success,2026-03-20T19:24:42+00:00,2026-03-20T19:32:11+00:00,953,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Build and test,11,Prepare release,completed,success,2026-03-20T19:32:11+00:00,2026-03-20T19:32:12+00:00,1402,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Build and test,12,Store artifacts for upload,completed,success,2026-03-20T19:32:12+00:00,2026-03-20T19:32:15+00:00,1403,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Build and test,13,Post Setup Gradle,completed,success,2026-03-20T19:32:15+00:00,2026-03-20T19:33:02+00:00,1406,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Build and test,14,Post Set up JDK,completed,success,2026-03-20T19:33:02+00:00,2026-03-20T19:33:02+00:00,1453,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Build and test,15,Post Checkout (with history),completed,success,2026-03-20T19:33:02+00:00,2026-03-20T19:33:02+00:00,1453,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Build and test,16,Complete job,completed,success,2026-03-20T19:33:02+00:00,2026-03-20T19:33:02+00:00,1453,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2026-03-20T19:33:08+00:00,2026-03-20T19:33:09+00:00,1459,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2026-03-20T19:33:09+00:00,2026-03-20T19:33:10+00:00,1460,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2026-03-20T19:33:10+00:00,2026-03-20T19:33:10+00:00,1461,19,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Upload to GitHub releases,4,Upload release,completed,success,2026-03-20T19:33:10+00:00,2026-03-20T19:33:17+00:00,1461,20,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Upload to GitHub releases,5,Complete job,completed,success,2026-03-20T19:33:17+00:00,2026-03-20T19:33:17+00:00,1468,21,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Trigger remote signing,1,Set up job,completed,success,2026-03-20T19:33:21+00:00,2026-03-20T19:33:23+00:00,1472,22,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Trigger remote signing,2,Pull ghcr.io/distributhor/workflow-webhook-container:v3.0.8,completed,success,2026-03-20T19:33:23+00:00,2026-03-20T19:33:26+00:00,1474,23,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Trigger remote signing,3,Download artifacts from previous job,completed,success,2026-03-20T19:33:26+00:00,2026-03-20T19:33:28+00:00,1477,24,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Trigger remote signing,4,Set release name,completed,success,2026-03-20T19:33:28+00:00,2026-03-20T19:33:28+00:00,1479,25,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Trigger remote signing,5,Call remote signer,completed,success,2026-03-20T19:33:28+00:00,2026-03-20T19:33:29+00:00,1479,26,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358537727,1,Community,Trigger remote signing,6,Complete job,completed,success,2026-03-20T19:33:29+00:00,2026-03-20T19:33:29+00:00,1480,27,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,1,Set up job,completed,success,2026-03-20T19:08:43+00:00,2026-03-20T19:08:47+00:00,3,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,2,Checkout (with history),completed,success,2026-03-20T19:08:47+00:00,2026-03-20T19:08:49+00:00,7,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2026-03-20T19:08:49+00:00,2026-03-20T19:08:49+00:00,9,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,4,Set up JDK,completed,success,2026-03-20T19:08:49+00:00,2026-03-20T19:08:56+00:00,9,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,5,Setup Gradle,completed,success,2026-03-20T19:08:56+00:00,2026-03-20T19:09:08+00:00,16,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2026-03-20T19:09:08+00:00,2026-03-20T19:09:09+00:00,28,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,7,Setup Android SDK,completed,success,2026-03-20T19:09:09+00:00,2026-03-20T19:09:28+00:00,29,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,8,Build ConnectBot,completed,success,2026-03-20T19:09:28+00:00,2026-03-20T19:22:38+00:00,48,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2026-03-20T19:22:38+00:00,2026-03-20T19:23:12+00:00,838,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,10,Run instrument tests,completed,success,2026-03-20T19:23:12+00:00,2026-03-20T19:32:24+00:00,872,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,11,Prepare release,completed,success,2026-03-20T19:32:24+00:00,2026-03-20T19:32:24+00:00,1424,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,12,Store artifacts for upload,completed,success,2026-03-20T19:32:24+00:00,2026-03-20T19:32:27+00:00,1424,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,13,Post Setup Gradle,completed,success,2026-03-20T19:32:27+00:00,2026-03-20T19:33:07+00:00,1427,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,14,Post Set up JDK,completed,success,2026-03-20T19:33:07+00:00,2026-03-20T19:33:08+00:00,1467,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,15,Post Checkout (with history),completed,success,2026-03-20T19:33:08+00:00,2026-03-20T19:33:08+00:00,1468,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Build and test,16,Complete job,completed,success,2026-03-20T19:33:08+00:00,2026-03-20T19:33:08+00:00,1468,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2026-03-20T19:33:13+00:00,2026-03-20T19:33:16+00:00,1473,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2026-03-20T19:33:16+00:00,2026-03-20T19:33:19+00:00,1476,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2026-03-20T19:33:19+00:00,2026-03-20T19:33:19+00:00,1479,19,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Upload to GitHub releases,4,Upload release,completed,success,2026-03-20T19:33:19+00:00,2026-03-20T19:33:26+00:00,1479,20,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Upload to GitHub releases,5,Complete job,completed,success,2026-03-20T19:33:26+00:00,2026-03-20T19:33:26+00:00,1486,21,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Trigger remote signing,1,Set up job,completed,success,2026-03-20T19:33:31+00:00,2026-03-20T19:33:34+00:00,1491,22,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Trigger remote signing,2,Pull ghcr.io/distributhor/workflow-webhook-container:v3.0.8,completed,success,2026-03-20T19:33:34+00:00,2026-03-20T19:33:36+00:00,1494,23,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Trigger remote signing,3,Download artifacts from previous job,completed,success,2026-03-20T19:33:36+00:00,2026-03-20T19:33:39+00:00,1496,24,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Trigger remote signing,4,Set release name,completed,success,2026-03-20T19:33:39+00:00,2026-03-20T19:33:39+00:00,1499,25,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Trigger remote signing,5,Call remote signer,completed,success,2026-03-20T19:33:39+00:00,2026-03-20T19:33:40+00:00,1499,26,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358533064,1,Community,Trigger remote signing,6,Complete job,completed,success,2026-03-20T19:33:40+00:00,2026-03-20T19:33:40+00:00,1500,27,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,1,Set up job,completed,success,2026-03-20T19:08:35+00:00,2026-03-20T19:08:39+00:00,4,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,2,Checkout (with history),completed,success,2026-03-20T19:08:39+00:00,2026-03-20T19:08:41+00:00,8,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2026-03-20T19:08:41+00:00,2026-03-20T19:08:41+00:00,10,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,4,Set up JDK,completed,success,2026-03-20T19:08:41+00:00,2026-03-20T19:08:48+00:00,10,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,5,Setup Gradle,completed,success,2026-03-20T19:08:48+00:00,2026-03-20T19:09:02+00:00,17,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2026-03-20T19:09:02+00:00,2026-03-20T19:09:04+00:00,31,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,7,Setup Android SDK,completed,success,2026-03-20T19:09:04+00:00,2026-03-20T19:09:25+00:00,33,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,8,Build ConnectBot,completed,success,2026-03-20T19:09:25+00:00,2026-03-20T19:21:56+00:00,54,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2026-03-20T19:21:56+00:00,2026-03-20T19:22:26+00:00,805,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,10,Run instrument tests,completed,success,2026-03-20T19:22:26+00:00,2026-03-20T19:29:11+00:00,835,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,11,Prepare release,completed,success,2026-03-20T19:29:11+00:00,2026-03-20T19:29:12+00:00,1240,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,12,Store artifacts for upload,completed,success,2026-03-20T19:29:12+00:00,2026-03-20T19:29:14+00:00,1241,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,13,Post Setup Gradle,completed,success,2026-03-20T19:29:14+00:00,2026-03-20T19:29:45+00:00,1243,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,14,Post Set up JDK,completed,success,2026-03-20T19:29:45+00:00,2026-03-20T19:29:45+00:00,1274,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,15,Post Checkout (with history),completed,success,2026-03-20T19:29:45+00:00,2026-03-20T19:29:45+00:00,1274,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Build and test,16,Complete job,completed,success,2026-03-20T19:29:45+00:00,2026-03-20T19:29:45+00:00,1274,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2026-03-20T19:29:50+00:00,2026-03-20T19:29:52+00:00,1279,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2026-03-20T19:29:52+00:00,2026-03-20T19:29:54+00:00,1281,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,23358527662,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2026-03-20T19:29:54+00:00,2026-03-20T19:29:54+00:00,1283,19,False,False,False,False,False,False,False,False,False
